initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve_25k,reserve_50k,ongoing_25k,ongoing_50k,ongoing_delta_50k_minus_25k,total_25k,total_50k,total_delta_50k_minus_25k
5000,0,monthly_current_slot_replacements,maximum,weekly,700,25800.0,50800.0,638226.8,543844.15,-94382.65,638226.8,543844.15,-94382.65
5000,0,monthly_current_slot_replacements,maximum,weekly,800,25900.0,50900.0,634226.8,547355.15,-86871.65,634226.8,547355.15,-86871.65
5000,0,monthly_current_slot_replacements,maximum,weekly,900,26000.0,51000.0,635923.8,546852.15,-89071.65,635923.8,546852.15,-89071.65
5000,0,monthly_current_slot_replacements,maximum,weekly,1000,26100.0,51100.0,629923.8,550450.15,-79473.65,629923.8,550450.15,-79473.65
5000,0,monthly_current_slot_replacements,maximum,weekly,1100,26200.0,51200.0,613632.95,545145.15,-68487.8,613632.95,545145.15,-68487.8
5000,0,monthly_current_slot_replacements,maximum,weekly,1200,26300.0,51300.0,609267.0,544872.15,-64394.85,609267.0,544872.15,-64394.85
5000,0,monthly_current_slot_replacements,maximum,weekly,1300,26400.0,51400.0,603674.1,539564.15,-64109.95,603674.1,539564.15,-64109.95
5000,0,monthly_current_slot_replacements,maximum,weekly,1400,26500.0,51500.0,595152.8,543490.15,-51662.65,595152.8,543490.15,-51662.65
5000,0,monthly_current_slot_replacements,maximum,weekly,1500,26600.0,51600.0,583156.75,540050.25,-43106.5,583156.75,540050.25,-43106.5
5000,0,monthly_current_slot_replacements,maximum,weekly,2000,27100.0,52100.0,555782.65,549460.15,-6322.5,555782.65,549460.15,-6322.5
5000,0,monthly_current_slot_replacements,maximum,weekly,3000,28100.0,53100.0,-4893.45,-5000.0,-106.55,-4893.45,-5000.0,-106.55
5000,0,monthly_current_slot_replacements,maximum,weekly,4000,29100.0,54100.0,-4915.3,-5000.0,-84.7,-4915.3,-5000.0,-84.7
5000,0,monthly_current_slot_replacements,maximum,weekly,4900,30000.0,55000.0,358349.3,-5000.0,-363349.3,388349.3,-5000.0,-393349.3
5000,0,monthly_current_slot_replacements,maximum,weekly,5000,30100.0,55100.0,365262.5,-5000.0,-370262.5,395262.5,-5000.0,-400262.5
5000,0,monthly_current_slot_replacements,maximum,weekly,6000,31100.0,56100.0,329552.0,-5000.0,-334552.0,359552.0,-5000.0,-364552.0
5000,0,monthly_current_slot_replacements,maximum,weekly,6500,31600.0,56600.0,323222.65,-5000.0,-328222.65,429391.8,-5000.0,-434391.8
5000,0,monthly_current_slot_replacements,maximum,weekly,6800,31900.0,56900.0,306277.9,-5000.0,-311277.9,418447.05,-5000.0,-423447.05
5000,0,monthly_current_slot_replacements,maximum,weekly,7000,32100.0,57100.0,291499.35,-5000.0,-296499.35,407668.5,-5000.0,-412668.5
5000,0,monthly_current_slot_replacements,maximum,weekly,8000,33100.0,58100.0,263150.75,-5000.0,-268150.75,399319.9,-5000.0,-404319.9
5000,0,monthly_current_slot_replacements,maximum,weekly,9000,34100.0,59100.0,216450.7,-5000.0,-221450.7,367227.61,-5000.0,-372227.61
5000,0,monthly_current_slot_replacements,maximum,weekly,10000,35100.0,60100.0,158645.95,-5000.0,-163645.95,305361.94,-5000.0,-310361.94
5000,0,monthly_current_slot_replacements,maximum,weekly,12500,37600.0,62600.0,82799.7,-5000.0,-87799.7,141292.92,-5000.0,-146292.92
5000,0,monthly_current_slot_replacements,maximum,weekly,15000,40100.0,65100.0,34176.75,-5000.0,-39176.75,100169.97,-5000.0,-105169.97
5000,0,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,50100.0,379600.0,-5000.0,-384600.0,533340.8,-5000.0,-538340.8
5000,0,monthly_current_slot_replacements,minimum,calendar_month,100,25200.0,50200.0,379600.0,-5000.0,-384600.0,533340.8,-5000.0,-538340.8
5000,0,monthly_current_slot_replacements,minimum,calendar_month,200,25300.0,50300.0,379600.0,-5000.0,-384600.0,533340.8,-5000.0,-538340.8
5000,0,monthly_current_slot_replacements,minimum,calendar_month,300,25400.0,50400.0,379600.0,-5000.0,-384600.0,533340.8,-5000.0,-538340.8
5000,0,monthly_current_slot_replacements,minimum,calendar_month,400,25500.0,50500.0,379600.0,-5000.0,-384600.0,533340.8,-5000.0,-538340.8
5000,0,monthly_current_slot_replacements,minimum,calendar_month,500,25600.0,50600.0,379600.0,-5000.0,-384600.0,533340.8,-5000.0,-538340.8
5000,0,monthly_current_slot_replacements,minimum,calendar_month,1000,26100.0,51100.0,379600.0,-5000.0,-384600.0,533340.8,-5000.0,-538340.8
5000,0,monthly_current_slot_replacements,minimum,calendar_month,2000,27100.0,52100.0,-4900.0,-5000.0,-100.0,-4900.0,-5000.0,-100.0
5000,0,monthly_current_slot_replacements,minimum,calendar_month,3000,28100.0,53100.0,-4900.0,-5000.0,-100.0,-4900.0,-5000.0,-100.0
5000,0,monthly_current_slot_replacements,minimum,calendar_month,4000,29100.0,54100.0,251900.0,-5000.0,-256900.0,448055.9,-5000.0,-453055.9
5000,0,monthly_current_slot_replacements,minimum,calendar_month,4900,30000.0,55000.0,243400.0,-5000.0,-248400.0,451055.9,-5000.0,-456055.9
5000,0,monthly_current_slot_replacements,minimum,calendar_month,5000,30100.0,55100.0,243400.0,-5000.0,-248400.0,451055.9,-5000.0,-456055.9
5000,0,monthly_current_slot_replacements,minimum,calendar_month,6000,31100.0,56100.0,215900.0,-5000.0,-220900.0,428895.85,-5000.0,-433895.85
5000,0,monthly_current_slot_replacements,minimum,calendar_month,6500,31600.0,56600.0,195900.0,-5000.0,-200900.0,406429.35,-5000.0,-411429.35
5000,0,monthly_current_slot_replacements,minimum,calendar_month,6800,31900.0,56900.0,183200.0,-5000.0,-188200.0,393618.55,-5000.0,-398618.55
5000,0,monthly_current_slot_replacements,minimum,calendar_month,7000,32100.0,57100.0,182700.0,-5000.0,-187700.0,393618.55,-5000.0,-398618.55
5000,0,monthly_current_slot_replacements,minimum,calendar_month,8000,33100.0,58100.0,143200.0,-5000.0,-148200.0,368294.05,-5000.0,-373294.05
5000,0,monthly_current_slot_replacements,minimum,calendar_month,9000,34100.0,59100.0,120500.0,-5000.0,-125500.0,343824.91,-5000.0,-348824.91
5000,0,monthly_current_slot_replacements,minimum,calendar_month,10000,35100.0,60100.0,95400.0,-5000.0,-100400.0,302686.79,-5000.0,-307686.79
5000,0,monthly_current_slot_replacements,minimum,calendar_month,12500,37600.0,62600.0,26300.0,-5000.0,-31300.0,103669.97,-5000.0,-108669.97
5000,0,monthly_current_slot_replacements,minimum,calendar_month,15000,40100.0,65100.0,18200.0,-5000.0,-23200.0,98569.97,-5000.0,-103569.97
5000,0,monthly_current_slot_replacements,minimum,daily,0,25100.0,50100.0,471000.0,-5000.0,-476000.0,471000.0,-5000.0,-476000.0
5000,0,monthly_current_slot_replacements,minimum,daily,100,25200.0,50200.0,471000.0,-5000.0,-476000.0,471000.0,-5000.0,-476000.0
5000,0,monthly_current_slot_replacements,minimum,daily,200,25300.0,50300.0,471000.0,-5000.0,-476000.0,471000.0,-5000.0,-476000.0
5000,0,monthly_current_slot_replacements,minimum,daily,300,25400.0,50400.0,471000.0,-5000.0,-476000.0,471000.0,-5000.0,-476000.0
5000,0,monthly_current_slot_replacements,minimum,daily,400,25500.0,50500.0,471000.0,-5000.0,-476000.0,471000.0,-5000.0,-476000.0
5000,0,monthly_current_slot_replacements,minimum,daily,500,25600.0,50600.0,471000.0,-5000.0,-476000.0,471000.0,-5000.0,-476000.0
5000,0,monthly_current_slot_replacements,minimum,daily,1000,26100.0,51100.0,471000.0,-5000.0,-476000.0,471000.0,-5000.0,-476000.0
5000,0,monthly_current_slot_replacements,minimum,daily,2000,27100.0,52100.0,-5000.0,-5000.0,0.0,-5000.0,-5000.0,0.0
5000,0,monthly_current_slot_replacements,minimum,daily,3000,28100.0,53100.0,-4900.0,-5000.0,-100.0,-4900.0,-5000.0,-100.0
5000,0,monthly_current_slot_replacements,minimum,daily,4000,29100.0,54100.0,385100.0,-5000.0,-390100.0,385100.0,-5000.0,-390100.0
5000,0,monthly_current_slot_replacements,minimum,daily,4900,30000.0,55000.0,347900.0,-5000.0,-352900.0,347900.0,-5000.0,-352900.0
5000,0,monthly_current_slot_replacements,minimum,daily,5000,30100.0,55100.0,342300.0,-5000.0,-347300.0,342300.0,-5000.0,-347300.0
5000,0,monthly_current_slot_replacements,minimum,daily,6000,31100.0,56100.0,322100.0,-5000.0,-327100.0,322100.0,-5000.0,-327100.0
5000,0,monthly_current_slot_replacements,minimum,daily,6500,31600.0,56600.0,298100.0,-5000.0,-303100.0,298100.0,-5000.0,-303100.0
5000,0,monthly_current_slot_replacements,minimum,daily,6800,31900.0,56900.0,277600.0,-5000.0,-282600.0,277600.0,-5000.0,-282600.0
5000,0,monthly_current_slot_replacements,minimum,daily,7000,32100.0,57100.0,268100.0,-5000.0,-273100.0,268100.0,-5000.0,-273100.0
5000,0,monthly_current_slot_replacements,minimum,daily,8000,33100.0,58100.0,239000.0,-5000.0,-244000.0,239000.0,-5000.0,-244000.0
5000,0,monthly_current_slot_replacements,minimum,daily,9000,34100.0,59100.0,190000.0,-5000.0,-195000.0,190000.0,-5000.0,-195000.0
5000,0,monthly_current_slot_replacements,minimum,daily,10000,35100.0,60100.0,147800.0,-5000.0,-152800.0,149300.0,-5000.0,-154300.0
5000,0,monthly_current_slot_replacements,minimum,daily,12500,37600.0,62600.0,66900.0,-5000.0,-71900.0,74400.0,-5000.0,-79400.0
5000,0,monthly_current_slot_replacements,minimum,daily,15000,40100.0,65100.0,30300.0,-5000.0,-35300.0,55800.0,-5000.0,-60800.0
5000,0,monthly_current_slot_replacements,minimum,weekly,0,25100.0,50100.0,466700.0,-5000.0,-471700.0,466700.0,-5000.0,-471700.0
5000,0,monthly_current_slot_replacements,minimum,weekly,100,25200.0,50200.0,466700.0,-5000.0,-471700.0,466700.0,-5000.0,-471700.0
5000,0,monthly_current_slot_replacements,minimum,weekly,200,25300.0,50300.0,466700.0,-5000.0,-471700.0,466700.0,-5000.0,-471700.0
5000,0,monthly_current_slot_replacements,minimum,weekly,300,25400.0,50400.0,466700.0,-5000.0,-471700.0,466700.0,-5000.0,-471700.0
5000,0,monthly_current_slot_replacements,minimum,weekly,400,25500.0,50500.0,466700.0,-5000.0,-471700.0,466700.0,-5000.0,-471700.0
5000,0,monthly_current_slot_replacements,minimum,weekly,500,25600.0,50600.0,466700.0,-5000.0,-471700.0,466700.0,-5000.0,-471700.0
5000,0,monthly_current_slot_replacements,minimum,weekly,1000,26100.0,51100.0,466700.0,-5000.0,-471700.0,466700.0,-5000.0,-471700.0
5000,0,monthly_current_slot_replacements,minimum,weekly,2000,27100.0,52100.0,-5000.0,-5000.0,0.0,-5000.0,-5000.0,0.0
5000,0,monthly_current_slot_replacements,minimum,weekly,3000,28100.0,53100.0,-4900.0,-5000.0,-100.0,-4900.0,-5000.0,-100.0
5000,0,monthly_current_slot_replacements,minimum,weekly,4000,29100.0,54100.0,368300.0,-5000.0,-373300.0,368300.0,-5000.0,-373300.0
5000,0,monthly_current_slot_replacements,minimum,weekly,4900,30000.0,55000.0,342300.0,-5000.0,-347300.0,342300.0,-5000.0,-347300.0
5000,0,monthly_current_slot_replacements,minimum,weekly,5000,30100.0,55100.0,348600.0,-5000.0,-353600.0,348600.0,-5000.0,-353600.0
5000,0,monthly_current_slot_replacements,minimum,weekly,6000,31100.0,56100.0,304700.0,-5000.0,-309700.0,304700.0,-5000.0,-309700.0
5000,0,monthly_current_slot_replacements,minimum,weekly,6500,31600.0,56600.0,279100.0,-5000.0,-284100.0,279100.0,-5000.0,-284100.0
5000,0,monthly_current_slot_replacements,minimum,weekly,6800,31900.0,56900.0,268600.0,-5000.0,-273600.0,268600.0,-5000.0,-273600.0
5000,0,monthly_current_slot_replacements,minimum,weekly,7000,32100.0,57100.0,258100.0,-5000.0,-263100.0,258100.0,-5000.0,-263100.0
5000,0,monthly_current_slot_replacements,minimum,weekly,8000,33100.0,58100.0,237000.0,-5000.0,-242000.0,237000.0,-5000.0,-242000.0
5000,0,monthly_current_slot_replacements,minimum,weekly,9000,34100.0,59100.0,179200.0,-5000.0,-184200.0,179200.0,-5000.0,-184200.0
5000,0,monthly_current_slot_replacements,minimum,weekly,10000,35100.0,60100.0,143700.0,-5000.0,-148700.0,145200.0,-5000.0,-150200.0
5000,0,monthly_current_slot_replacements,minimum,weekly,12500,37600.0,62600.0,55600.0,-5000.0,-60600.0,64600.0,-5000.0,-69600.0
5000,0,monthly_current_slot_replacements,minimum,weekly,15000,40100.0,65100.0,30300.0,-5000.0,-35300.0,55800.0,-5000.0,-60800.0
5000,0,monthly_one,maximum,calendar_month,0,25100.0,50100.0,79195.4,253490.66,174295.26,80695.4,253490.66,172795.26
5000,0,monthly_one,maximum,calendar_month,1000,26100.0,51100.0,88203.85,257757.85,169554.0,89703.85,257757.85,168054.0
5000,0,monthly_one,maximum,calendar_month,1500,26600.0,51600.0,88920.8,253585.0,164664.2,90420.8,253585.0,163164.2
5000,0,monthly_one,maximum,calendar_month,1600,26700.0,51700.0,88264.5,251442.3,163177.8,89764.5,251442.3,161677.8
5000,0,monthly_one,maximum,calendar_month,1700,26800.0,51800.0,146843.35,253021.6,106178.25,148343.35,253021.6,104678.25
5000,0,monthly_one,maximum,calendar_month,1800,26900.0,51900.0,144126.05,251021.6,106895.55,145626.05,251021.6,105395.55
5000,0,monthly_one,maximum,calendar_month,1900,27000.0,52000.0,141374.0,249021.6,107647.6,142874.0,249021.6,106147.6
5000,0,monthly_one,maximum,calendar_month,2000,27100.0,52100.0,138769.0,247021.6,108252.6,140269.0,247021.6,106752.6
5000,0,monthly_one,maximum,calendar_month,2100,27200.0,52200.0,136669.0,243721.6,107052.6,138169.0,243721.6,105552.6
5000,0,monthly_one,maximum,calendar_month,2200,27300.0,52300.0,134326.45,237709.5,103383.05,135826.45,237709.5,101883.05
5000,0,monthly_one,maximum,calendar_month,2300,27400.0,52400.0,119344.6,235177.15,115832.55,120844.6,235177.15,114332.55
5000,0,monthly_one,maximum,calendar_month,2400,27500.0,52500.0,104589.95,232277.15,127687.2,106089.95,232277.15,126187.2
5000,0,monthly_one,maximum,calendar_month,2500,27600.0,52600.0,102565.35,228954.9,126389.55,104065.35,228954.9,124889.55
5000,0,monthly_one,maximum,calendar_month,3000,28100.0,53100.0,-4948.2,-4898.2,50.0,-4948.2,-4898.2,50.0
5000,0,monthly_one,maximum,calendar_month,3500,28600.0,53600.0,111184.6,225008.35,113823.75,112684.6,227008.35,114323.75
5000,0,monthly_one,maximum,calendar_month,3600,28700.0,53700.0,174867.1,308714.2,133847.1,176367.1,310714.2,134347.1
5000,0,monthly_one,maximum,calendar_month,3700,28800.0,53800.0,153642.7,300094.4,146451.7,155142.7,302094.4,146951.7
5000,0,monthly_one,maximum,calendar_month,3800,28900.0,53900.0,135711.45,282806.15,147094.7,137211.45,284806.15,147594.7
5000,0,monthly_one,maximum,calendar_month,3900,29000.0,54000.0,133571.8,280706.15,147134.35,135071.8,282706.15,147634.35
5000,0,monthly_one,maximum,calendar_month,4000,29100.0,54100.0,132449.8,278606.15,146156.35,133949.8,280606.15,146656.35
5000,0,monthly_one,maximum,calendar_month,4100,29200.0,54200.0,131249.8,276506.15,145256.35,132749.8,278506.15,145756.35
5000,0,monthly_one,maximum,calendar_month,4200,29300.0,54300.0,131347.4,267234.95,135887.55,132847.4,269234.95,136387.55
5000,0,monthly_one,maximum,calendar_month,4300,29400.0,54400.0,129595.7,265134.95,135539.25,131095.7,267134.95,136039.25
5000,0,monthly_one,maximum,calendar_month,4400,29500.0,54500.0,128395.7,263034.95,134639.25,129895.7,265034.95,135139.25
5000,0,monthly_one,maximum,calendar_month,4500,29600.0,54600.0,127620.4,245869.25,118248.85,129120.4,247869.25,118748.85
5000,0,monthly_one,maximum,calendar_month,4900,30000.0,55000.0,122605.05,220979.2,98374.15,124105.05,222979.2,98874.15
5000,0,monthly_one,maximum,calendar_month,5000,30100.0,55100.0,107807.55,203574.2,95766.65,109307.55,205574.2,96266.65
5000,0,monthly_one,maximum,calendar_month,5500,30600.0,55600.0,104934.7,164359.35,59424.65,125804.77,166359.35,40554.58
5000,0,monthly_one,maximum,calendar_month,5600,30700.0,55700.0,89422.9,162859.35,73436.45,104036.28,164859.35,60823.07
5000,0,monthly_one,maximum,calendar_month,5700,30800.0,55800.0,103134.7,146857.85,43723.15,124604.77,148857.85,24253.08
5000,0,monthly_one,maximum,calendar_month,5800,30900.0,55900.0,102334.7,146031.9,43697.2,124104.77,148031.9,23927.13
5000,0,monthly_one,maximum,calendar_month,5900,31000.0,56000.0,107375.85,155864.8,48488.95,173761.9,243197.42,69435.52
5000,0,monthly_one,maximum,calendar_month,6000,31100.0,56100.0,91608.4,138733.4,47125.0,152887.16,216302.04,63414.88
5000,0,monthly_one,maximum,calendar_month,6100,31200.0,56200.0,91133.1,137433.4,46300.3,152887.16,216102.04,63214.88
5000,0,monthly_one,maximum,calendar_month,6200,31300.0,56300.0,74727.0,120708.05,45981.05,125417.08,193744.7,68327.62
5000,0,monthly_one,maximum,calendar_month,6300,31400.0,56400.0,73927.0,119508.05,45581.05,125317.08,193544.7,68227.62
5000,0,monthly_one,maximum,calendar_month,6400,31500.0,56500.0,58101.65,118308.05,60206.4,103259.74,193344.7,90084.96
5000,0,monthly_one,maximum,calendar_month,6500,31600.0,56600.0,71766.65,102902.15,31135.5,123707.33,171906.81,48199.48
5000,0,monthly_one,maximum,calendar_month,6800,31900.0,56900.0,69366.65,99602.15,30235.5,117575.34,171306.81,53731.47
5000,0,monthly_one,maximum,calendar_month,7000,32100.0,57100.0,55151.05,84586.55,29435.5,97027.75,150559.22,53531.47
5000,0,monthly_one,maximum,calendar_month,8000,33100.0,58100.0,48575.75,74586.55,26010.8,95452.45,148559.22,53106.77
5000,0,monthly_one,maximum,calendar_month,9000,34100.0,59100.0,33057.6,37911.7,4854.1,67370.32,83756.41,16386.09
5000,0,monthly_one,maximum,calendar_month,10000,35100.0,60100.0,20325.95,24230.05,3904.1,47106.68,63542.77,16436.09
5000,0,monthly_one,maximum,calendar_month,12500,37600.0,62600.0,6074.35,4924.35,-1150.0,24823.09,25673.09,850.0
5000,0,monthly_one,maximum,calendar_month,15000,40100.0,65100.0,3300.55,2300.55,-1000.0,20049.29,19549.29,-500.0
5000,0,monthly_one,maximum,daily,0,25100.0,50100.0,59968.85,162971.12,103002.27,59968.85,162971.12,103002.27
5000,0,monthly_one,maximum,daily,1000,26100.0,51100.0,57631.15,154221.25,96590.1,57631.15,154221.25,96590.1
5000,0,monthly_one,maximum,daily,2000,27100.0,52100.0,91149.6,155310.65,64161.05,91149.6,155310.65,64161.05
5000,0,monthly_one,maximum,daily,3000,28100.0,53100.0,93329.6,235983.15,142653.55,94829.6,235983.15,141153.55
5000,0,monthly_one,maximum,daily,4000,29100.0,54100.0,-4884.75,-4984.75,-100.0,-4884.75,-4984.75,-100.0
5000,0,monthly_one,maximum,daily,4400,29500.0,54500.0,133952.6,276404.55,142451.95,136952.6,279667.85,142715.25
5000,0,monthly_one,maximum,daily,4500,29600.0,54600.0,132145.95,274432.45,142286.5,135145.95,277795.75,142649.8
5000,0,monthly_one,maximum,daily,4600,29700.0,54700.0,130729.75,272116.25,141386.5,133729.75,275467.85,141738.1
5000,0,monthly_one,maximum,daily,4700,29800.0,54800.0,128888.45,261434.55,132546.1,130388.45,263434.55,133046.1
5000,0,monthly_one,maximum,daily,4800,29900.0,54900.0,127688.45,259334.55,131646.1,129188.45,261334.55,132146.1
5000,0,monthly_one,maximum,daily,4900,30000.0,55000.0,126916.35,256113.65,129197.3,128416.35,258113.65,129697.3
5000,0,monthly_one,maximum,daily,5000,30100.0,55100.0,125602.4,238564.3,112961.9,127102.4,240564.3,113461.9
5000,0,monthly_one,maximum,daily,5100,30200.0,55200.0,124402.4,236564.3,112161.9,125902.4,238564.3,112661.9
5000,0,monthly_one,maximum,daily,5200,30300.0,55300.0,123202.4,219803.5,96601.1,124702.4,221803.5,97101.1
5000,0,monthly_one,maximum,daily,5300,30400.0,55400.0,122236.25,218137.35,95901.1,123736.25,220137.35,96401.1
5000,0,monthly_one,maximum,daily,5400,30500.0,55500.0,121122.3,215515.6,94393.3,122622.3,217515.6,94893.3
5000,0,monthly_one,maximum,daily,6000,31100.0,56100.0,101604.65,160156.4,58551.75,103104.65,162156.4,59051.75
5000,0,monthly_one,maximum,daily,6100,31200.0,56200.0,109189.75,172841.65,63651.9,166664.96,268322.5,101657.54
5000,0,monthly_one,maximum,daily,6200,31300.0,56300.0,93665.7,140096.85,46431.15,152040.91,224375.82,72334.91
5000,0,monthly_one,maximum,daily,6300,31400.0,56400.0,92665.7,138696.85,46031.15,151940.91,224275.82,72334.91
5000,0,monthly_one,maximum,daily,6400,31500.0,56500.0,76259.3,137296.85,61037.55,129883.57,224175.82,94292.25
5000,0,monthly_one,maximum,daily,6500,31600.0,56600.0,106028.15,137240.1,31211.95,173754.3,225419.07,51664.77
5000,0,monthly_one,maximum,daily,6600,31700.0,56700.0,89977.4,135951.8,45974.4,151952.61,225430.77,73478.16
5000,0,monthly_one,maximum,daily,6700,31800.0,56800.0,88546.15,134120.55,45574.4,151421.36,224899.52,73478.16
5000,0,monthly_one,maximum,daily,6800,31900.0,56900.0,72839.75,103793.7,30953.95,129664.02,181970.79,52306.77
5000,0,monthly_one,maximum,daily,6900,32000.0,57000.0,72039.75,102693.7,30653.95,129664.02,181970.79,52306.77
5000,0,monthly_one,maximum,daily,7000,32100.0,57100.0,71239.75,101593.7,30353.95,129664.02,181970.79,52306.77
5000,0,monthly_one,maximum,daily,8000,33100.0,58100.0,51243.1,78397.05,27153.95,109516.43,161623.2,52106.77
5000,0,monthly_one,maximum,daily,9000,34100.0,59100.0,44643.1,49828.25,5185.15,94614.55,110450.64,15836.09
5000,0,monthly_one,maximum,daily,10000,35100.0,60100.0,22231.2,26516.35,4285.15,48249.83,64685.92,16436.09
5000,0,monthly_one,maximum,daily,12500,37600.0,62600.0,11452.7,10252.7,-1200.0,31320.39,32620.39,1300.0
5000,0,monthly_one,maximum,daily,15000,40100.0,65100.0,3481.6,2431.6,-1050.0,21349.29,21299.29,-50.0
5000,0,monthly_one,maximum,weekly,0,25100.0,50100.0,59857.8,177490.78,117632.98,59857.8,177490.78,117632.98
5000,0,monthly_one,maximum,weekly,1000,26100.0,51100.0,57975.4,170395.5,112420.1,57975.4,170395.5,112420.1
5000,0,monthly_one,maximum,weekly,2000,27100.0,52100.0,150591.05,271043.45,120452.4,150591.05,271043.45,120452.4
5000,0,monthly_one,maximum,weekly,3000,28100.0,53100.0,105332.9,232474.35,127141.45,108211.85,232474.35,124262.5
5000,0,monthly_one,maximum,weekly,3500,28600.0,53600.0,-4822.95,188705.05,193528.0,-4822.95,188705.05,193528.0
5000,0,monthly_one,maximum,weekly,3600,28700.0,53700.0,81783.55,154101.7,72318.15,84746.85,156101.7,71354.85
5000,0,monthly_one,maximum,weekly,3700,28800.0,53800.0,66055.5,150861.65,84806.15,69055.5,152768.25,83712.75
5000,0,monthly_one,maximum,weekly,3800,28900.0,53900.0,141342.35,-4828.1,-146170.45,144342.35,-4828.1,-149170.45
5000,0,monthly_one,maximum,weekly,3900,29000.0,54000.0,-4828.1,-4928.1,-100.0,-4828.1,-4928.1,-100.0
5000,0,monthly_one,maximum,weekly,4000,29100.0,54100.0,158684.0,298911.0,140227.0,161684.0,301091.75,139407.75
5000,0,monthly_one,maximum,weekly,4100,29200.0,54200.0,137725.7,297071.75,159346.05,140725.7,299091.75,158366.05
5000,0,monthly_one,maximum,weekly,4200,29300.0,54300.0,136289.1,282579.0,146289.9,139289.1,284799.0,145509.9
5000,0,monthly_one,maximum,weekly,4300,29400.0,54400.0,134989.1,280379.0,145389.9,137989.1,282799.0,144809.9
5000,0,monthly_one,maximum,weekly,4400,29500.0,54500.0,134051.75,279188.8,145137.05,137051.75,281808.8,144757.05
5000,0,monthly_one,maximum,weekly,4500,29600.0,54600.0,132525.6,267159.5,134633.9,135525.6,270405.65,134880.05
5000,0,monthly_one,maximum,weekly,4900,30000.0,55000.0,127299.4,258643.85,131344.45,128799.4,260526.7,131727.3
5000,0,monthly_one,maximum,weekly,5000,30100.0,55100.0,126509.95,241342.9,114832.95,128009.95,243225.75,115215.8
5000,0,monthly_one,maximum,weekly,6000,31100.0,56100.0,92131.05,131549.8,39418.75,103357.63,133549.8,30192.17
5000,0,monthly_one,maximum,weekly,6100,31200.0,56200.0,76297.5,130149.8,53852.3,87724.08,132149.8,44425.72
5000,0,monthly_one,maximum,weekly,6200,31300.0,56300.0,138016.1,175219.15,37203.05,194929.04,247982.46,53053.42
5000,0,monthly_one,maximum,weekly,6300,31400.0,56400.0,136816.1,173719.15,36903.05,194829.04,247882.46,53053.42
5000,0,monthly_one,maximum,weekly,6400,31500.0,56500.0,120004.65,172219.15,52214.5,173854.3,247782.46,73928.16
5000,0,monthly_one,maximum,weekly,6500,31600.0,56600.0,118904.65,153819.05,34914.4,173754.3,225419.07,51664.77
5000,0,monthly_one,maximum,weekly,6600,31700.0,56700.0,100063.95,151999.5,51935.55,151421.36,224899.52,73478.16
5000,0,monthly_one,maximum,weekly,6700,31800.0,56800.0,82969.9,118897.35,35927.45,129664.02,181970.79,52306.77
5000,0,monthly_one,maximum,weekly,6800,31900.0,56900.0,82169.9,117797.35,35627.45,129664.02,181970.79,52306.77
5000,0,monthly_one,maximum,weekly,6900,32000.0,57000.0,81369.9,116697.35,35327.45,129664.02,181970.79,52306.77
5000,0,monthly_one,maximum,weekly,7000,32100.0,57100.0,80569.9,115597.35,35027.45,129664.02,181970.79,52306.77
5000,0,monthly_one,maximum,weekly,8000,33100.0,58100.0,58625.1,90952.55,32327.45,109516.43,161623.2,52106.77
5000,0,monthly_one,maximum,weekly,9000,34100.0,59100.0,51054.05,59647.95,8593.9,95558.3,112704.94,17146.64
5000,0,monthly_one,maximum,weekly,10000,35100.0,60100.0,26377.4,33450.2,7072.8,49820.73,67756.82,17936.09
5000,0,monthly_one,maximum,weekly,12500,37600.0,62600.0,14509.35,14466.45,-42.9,33089.39,35546.49,2457.1
5000,0,monthly_one,maximum,weekly,15000,40100.0,65100.0,4769.25,3719.25,-1050.0,21349.29,21299.29,-50.0
5000,0,monthly_one,minimum,calendar_month,0,25100.0,50100.0,104700.0,280000.0,175300.0,157312.63,449929.83,292617.2
5000,0,monthly_one,minimum,calendar_month,100,25200.0,50200.0,104700.0,280000.0,175300.0,157312.63,449929.83,292617.2
5000,0,monthly_one,minimum,calendar_month,200,25300.0,50300.0,104700.0,280000.0,175300.0,157312.63,449929.83,292617.2
5000,0,monthly_one,minimum,calendar_month,300,25400.0,50400.0,104700.0,280000.0,175300.0,157312.63,449929.83,292617.2
5000,0,monthly_one,minimum,calendar_month,400,25500.0,50500.0,104700.0,280000.0,175300.0,157312.63,449929.83,292617.2
5000,0,monthly_one,minimum,calendar_month,500,25600.0,50600.0,104700.0,280000.0,175300.0,157312.63,449929.83,292617.2
5000,0,monthly_one,minimum,calendar_month,1000,26100.0,51100.0,104700.0,280000.0,175300.0,157312.63,449929.83,292617.2
5000,0,monthly_one,minimum,calendar_month,1500,26600.0,51600.0,155200.0,280000.0,124800.0,242986.94,449929.83,206942.89
5000,0,monthly_one,minimum,calendar_month,1600,26700.0,51700.0,173700.0,280000.0,106300.0,275138.2,449929.83,174791.63
5000,0,monthly_one,minimum,calendar_month,1700,26800.0,51800.0,172700.0,280000.0,107300.0,274638.2,449929.83,175291.63
5000,0,monthly_one,minimum,calendar_month,1800,26900.0,51900.0,173200.0,280000.0,106800.0,285658.59,449929.83,164271.24
